"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I080","2019-07-04 04:00:00","536.000","283.000","0.300","22.000","0.950","953.900","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","21.900",""
"C0UA00","2019-07-04 04:00:00","392.000","0.000","0.100","23.700","0.990","967.100","-99.000","1.000","-99.000","-99.000","-99.000","24.900","","23.600",""
"C0AD40","2019-07-04 04:00:00","32.000","169.000","0.600","26.200","0.940","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.200",""
"C0S660","2019-07-04 04:00:00","794.000","209.000","0.400","21.100","0.870","923.900","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","21.100",""
"C0M640","2019-07-04 04:00:00","155.000","153.000","3.100","29.400","0.580","991.900","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.300",""
"C0UA10","2019-07-04 04:00:00","1711.000","336.000","1.200","16.400","1.000","832.200","-99.000","1.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"C0V770","2019-07-04 04:00:00","26.000","150.000","1.600","26.100","0.990","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0E730","2019-07-04 04:00:00","26.000","203.000","0.900","30.400","0.560","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","30.000",""
"C0V810","2019-07-04 04:00:00","32.000","138.000","2.200","26.700","0.860","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.200",""
"C0A9C0","2019-07-04 04:00:00","35.000","90.000","0.800","26.600","0.870","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.500",""
"C0X310","2019-07-04 04:00:00","9.000","139.000","2.500","26.300","0.860","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0K280","2019-07-04 04:00:00","23.000","199.000","1.700","26.300","0.840","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.900",""
"C0M650","2019-07-04 04:00:00","20.000","161.000","1.800","26.400","0.810","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.800",""
"C0S910","2019-07-04 04:00:00","212.000","278.000","3.100","27.200","0.900","987.100","-99.000","0.500","11.300","271.000","","27.200","","26.700",""
"C0D570","2019-07-04 04:00:00","15.000","210.000","1.000","29.500","0.630","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","29.000",""
"C0M710","2019-07-04 04:00:00","15.000","160.000","4.200","27.500","0.780","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.700",""
"C0V490","2019-07-04 04:00:00","20.000","117.000","2.300","26.300","0.990","1008.600","-99.000","0.500","-99.000","-99.000","-99.000","27.200","","26.100",""
"C0E870","2019-07-04 04:00:00","34.000","228.000","4.000","30.500","0.540","1005.600","-99.000","0.000","9.700","229.000","","30.500","","29.700",""
"C0M800","2019-07-04 04:00:00","440.000","31.000","1.600","22.000","1.000","962.500","-99.000","0.500","-99.000","-99.000","-99.000","22.400","","21.900",""
"C0S790","2019-07-04 04:00:00","236.000","237.000","0.900","27.700","0.690","983.600","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.700",""
"C0D590","2019-07-04 04:00:00","143.000","220.000","2.400","28.300","0.680","992.800","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","28.100",""
"C0U990","2019-07-04 04:00:00","31.000","282.000","0.700","26.600","0.910","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.500",""
"C0M700","2019-07-04 04:00:00","150.000","202.000","1.400","26.300","0.780","993.300","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","24.300",""
"C0A970","2019-07-04 04:00:00","96.000","319.000","3.900","26.700","0.830","998.700","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.100",""
"CM0110","2019-07-04 04:00:00","7.000","173.000","0.300","26.300","0.800","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0X250","2019-07-04 04:00:00","33.000","164.000","1.700","27.200","0.780","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.500",""
"C0K520","2019-07-04 04:00:00","10.000","163.000","2.100","26.500","0.790","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.500",""
"C0Z200","2019-07-04 04:00:00","153.000","0.000","0.100","25.800","0.990","992.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.500",""
"C0V740","2019-07-04 04:00:00","60.000","64.000","1.100","25.000","0.920","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.700",""
"C0V790","2019-07-04 04:00:00","410.000","38.000","2.800","23.600","0.870","964.600","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.800",""
"C0Z250","2019-07-04 04:00:00","1124.000","0.000","0.200","20.700","0.990","889.200","-99.000","0.000","-99.000","-99.000","-99.000","21.600","","20.700",""
"C0K440","2019-07-04 04:00:00","35.000","181.000","2.400","26.100","0.830","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.400",""
"C0T900","2019-07-04 04:00:00","160.000","0.000","0.000","25.600","0.870","989.700","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.600",""
"C0A560","2019-07-04 04:00:00","405.000","0.000","0.000","23.600","1.000","962.500","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.600",""
"C0X190","2019-07-04 04:00:00","10.000","142.000","2.500","27.100","0.900","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.400",""
"C0A880","2019-07-04 04:00:00","6.000","205.000","0.800","24.600","0.970","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.600",""
"C0I530","2019-07-04 04:00:00","3014.000","226.000","10.000","9.700","1.000","703.900","-99.000","0.500","16.500","252.000","","9.900","","9.100",""
"C0M670","2019-07-04 04:00:00","43.000","174.000","1.600","27.400","0.740","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.100",""
"C0Z061","2019-07-04 04:00:00","174.000","117.000","0.600","25.200","0.930","992.800","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.200",""
"C0M730","2019-07-04 04:00:00","40.000","119.000","0.600","26.200","0.860","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.600",""
"C0U750","2019-07-04 04:00:00","398.000","290.000","6.200","24.900","0.900","964.400","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.700",""
"C0A650","2019-07-04 04:00:00","287.000","0.000","0.000","23.600","0.990","977.100","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","23.600",""
"C0K400","2019-07-04 04:00:00","65.000","100.000","0.800","25.800","0.990","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.700",""
"C0I370","2019-07-04 04:00:00","671.000","147.000","0.500","22.400","0.950","937.500","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.400",""
"C0S750","2019-07-04 04:00:00","2280.000","167.000","0.400","15.400","0.840","775.100","-99.000","0.500","-99.000","-99.000","-99.000","15.600","","13.600",""
"C0R650","2019-07-04 04:00:00","29.000","120.000","1.300","25.700","0.990","1009.000","-99.000","3.000","7.100","224.000","","25.800","","25.400",""
"C0E740","2019-07-04 04:00:00","27.000","241.000","1.400","30.000","0.600","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","29.600",""
"C0AI20","2019-07-04 04:00:00","25.000","200.000","2.000","28.200","0.690","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","25.900",""
"C0E550","2019-07-04 04:00:00","84.000","264.000","1.900","30.200","0.550","999.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","28.700",""
"C0X060","2019-07-04 04:00:00","19.000","146.000","1.600","25.200","0.890","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.800",""
"C0R510","2019-07-04 04:00:00","31.000","106.000","1.800","25.600","0.960","1007.600","-99.000","4.500","-99.000","-99.000","-99.000","26.400","","25.600",""
"C0AC60","2019-07-04 04:00:00","55.000","122.000","0.300","26.800","0.960","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.700",""
"C0UA70","2019-07-04 04:00:00","547.000","5.000","3.300","23.700","0.990","949.400","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","22.800",""
"C0G740","2019-07-04 04:00:00","24.000","167.000","1.700","26.800","0.780","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.500",""
"C0F9N0","2019-07-04 04:00:00","75.000","111.000","1.200","28.500","0.720","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.700",""
"C0F9T0","2019-07-04 04:00:00","111.000","307.000","0.800","27.100","0.810","996.800","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","26.800",""
"C0S710","2019-07-04 04:00:00","382.000","32.000","1.500","23.600","0.870","967.700","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.100",""
"C0M680","2019-07-04 04:00:00","37.000","177.000","1.200","26.700","0.800","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.600",""
"C0X220","2019-07-04 04:00:00","26.000","152.000","3.800","26.000","0.810","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.300",""
"C0R560","2019-07-04 04:00:00","22.000","70.000","1.400","25.300","0.970","1008.600","-99.000","3.000","-99.000","-99.000","-99.000","25.800","","25.300",""
"C0F9P0","2019-07-04 04:00:00","26.000","193.000","2.700","29.000","0.710","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.400",""
"C0O970","2019-07-04 04:00:00","71.000","106.000","2.200","25.100","0.990","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.000",""
"C0F0B0","2019-07-04 04:00:00","311.000","172.000","0.700","28.300","0.650","974.800","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.500",""
"C0R620","2019-07-04 04:00:00","34.000","240.000","2.500","28.300","0.920","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.200",""
"C0C660","2019-07-04 04:00:00","176.000","86.000","0.500","27.700","0.710","988.800","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.900",""
"C0M740","2019-07-04 04:00:00","15.000","177.000","2.400","27.500","0.760","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.100",""
"C0K460","2019-07-04 04:00:00","60.000","191.000","4.100","28.600","0.650","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","26.200",""
"C0X100","2019-07-04 04:00:00","10.000","135.000","1.900","27.900","0.800","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.200",""
"C0K560","2019-07-04 04:00:00","117.000","0.000","0.000","24.700","0.930","996.700","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.500",""
"C0R150","2019-07-04 04:00:00","105.000","112.000","1.400","24.700","0.990","998.200","-99.000","1.000","-99.000","-99.000","-99.000","26.100","","24.700",""
"C0S690","2019-07-04 04:00:00","522.000","265.000","1.000","25.400","0.690","951.200","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.900",""
"C0U870","2019-07-04 04:00:00","474.000","80.000","0.300","24.700","0.860","957.300","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","24.000",""
"C0A520","2019-07-04 04:00:00","48.000","0.000","0.000","26.400","1.000","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.300",""
"C0R140","2019-07-04 04:00:00","740.000","180.000","1.400","21.700","0.940","933.100","-99.000","2.500","-99.000","-99.000","-99.000","24.300","","21.700",""
"C0V800","2019-07-04 04:00:00","256.000","0.000","0.200","-99.000","-99.000","980.400","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S830","2019-07-04 04:00:00","288.000","333.000","0.900","26.200","0.870","978.000","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.000",""
"C0V640","2019-07-04 04:00:00","35.000","163.000","2.600","27.300","0.820","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.200",""
"C0AH80","2019-07-04 04:00:00","68.000","0.000","0.000","25.300","0.970","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.300",""
"C0K250","2019-07-04 04:00:00","12.000","189.000","1.300","25.500","0.880","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","24.300",""
"C0I410","2019-07-04 04:00:00","180.000","131.000","4.300","26.900","0.750","988.800","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.700",""
"C0M410","2019-07-04 04:00:00","245.000","347.000","1.400","22.400","1.000","979.600","-99.000","0.000","-99.000","-99.000","-99.000","22.700","","22.400",""
"C0F9Z0","2019-07-04 04:00:00","3193.000","212.000","4.200","9.200","1.000","697.700","-99.000","0.500","15.000","237.000","","10.400","","9.100",""
"C0G810","2019-07-04 04:00:00","26.000","135.000","0.500","26.400","0.760","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.500",""
"C0U650","2019-07-04 04:00:00","442.000","269.000","0.600","24.300","0.990","960.600","-99.000","0.500","-99.000","-99.000","-99.000","24.700","","24.200",""
"C0D660","2019-07-04 04:00:00","65.000","253.000","3.000","29.800","0.590","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","29.500",""
"C0E540","2019-07-04 04:00:00","32.000","217.000","1.400","29.000","0.640","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","28.200",""
"C0W170","2019-07-04 04:00:00","42.000","180.000","2.100","26.200","0.930","1002.200","-99.000","0.000","10.100","182.000","","26.300","","26.100",""
"C0Z150","2019-07-04 04:00:00","27.000","178.000","1.500","26.900","0.950","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.900",""
"C0S840","2019-07-04 04:00:00","22.000","241.000","0.500","26.200","0.900","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.300",""
"C0H9A0","2019-07-04 04:00:00","1595.000","216.000","2.700","20.300","0.710","846.300","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","18.100",""
"C0Z300","2019-07-04 04:00:00","182.000","0.000","0.000","25.000","1.000","990.100","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.900",""
"C0G730","2019-07-04 04:00:00","27.000","178.000","1.600","26.500","0.890","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.600",""
"C0V730","2019-07-04 04:00:00","33.000","98.000","0.600","25.600","0.980","1007.400","-99.000","2.500","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0S900","2019-07-04 04:00:00","27.000","212.000","3.500","29.400","0.790","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","29.300",""
"C0C480","2019-07-04 04:00:00","105.000","108.000","0.300","26.900","0.880","996.600","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.900",""
"C0V720","2019-07-04 04:00:00","15.000","66.000","1.300","26.300","0.990","1008.900","-99.000","3.000","-99.000","-99.000","-99.000","26.300","","26.100",""
"C0UA60","2019-07-04 04:00:00","566.000","283.000","2.400","24.200","0.890","946.800","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.800",""
"C0A980","2019-07-04 04:00:00","11.000","0.000","0.000","26.500","0.960","1007.900","-99.000","0.500","-99.000","-99.000","-99.000","27.100","","26.400",""
"C0C670","2019-07-04 04:00:00","250.000","165.000","0.500","25.500","0.890","980.900","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.400",""
"C0K550","2019-07-04 04:00:00","15.000","150.000","0.900","26.500","0.820","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.000",""
"C0R350","2019-07-04 04:00:00","35.000","270.000","0.400","27.600","-99.000","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.300",""
"C0T9F0","2019-07-04 04:00:00","251.000","0.000","0.200","25.300","0.930","981.900","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.300",""
"C0D390","2019-07-04 04:00:00","146.000","0.000","0.000","24.800","0.960","990.500","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.800",""
"C0E430","2019-07-04 04:00:00","258.000","119.000","0.700","25.000","0.840","982.300","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.000",""
"C0O990","2019-07-04 04:00:00","18.000","150.000","1.400","24.900","0.990","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","24.700",""
"CM0010","2019-07-04 04:00:00","68.000","0.000","0.000","26.200","-99.000","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.100",""
"C0K500","2019-07-04 04:00:00","12.000","177.000","1.700","26.700","0.810","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.900",""
"C0X260","2019-07-04 04:00:00","39.000","199.000","1.700","26.700","0.800","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.200",""
"C0ACA0","2019-07-04 04:00:00","25.000","0.000","0.100","27.400","0.870","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.300",""
